mesh,genus,resolution,method,metric,error
919991_sf,1.0,80,ndc,sdf,0.00025356533338028147
919991_sf,1.0,80,rfts,chf,0.11086303368904579
919991_sf,1.0,80,rfts,hd,0.5220566416630171
919991_sf,1.0,80,rfts,sdf,4.843253897411103
919991_sf,1.0,80,rfta,chf,0.0028745758014677722
919991_sf,1.0,80,rfta,hd,0.008785195834344483
919991_sf,1.0,80,rfta,sdf,0.0011687821297392566
919991_sf,1.0,100,mc,chf,0.0031728882251367716
919991_sf,1.0,100,mc,hd,0.012216920737372102
919991_sf,1.0,100,mc,sdf,0.014693568681374334
919991_sf,1.0,100,ndc,chf,0.0026463675521205977
919991_sf,1.0,100,ndc,hd,0.0037560662184291825
919991_sf,1.0,100,ndc,sdf,0.00016161964532857633
919991_sf,1.0,100,rfts,chf,0.09986654920313595
919991_sf,1.0,100,rfts,hd,0.45551797054088145
919991_sf,1.0,100,rfts,sdf,3.8195161175663617
919991_sf,1.0,100,rfta,chf,0.0027863660579667783
919991_sf,1.0,100,rfta,hd,0.009621167913979201
919991_sf,1.0,100,rfta,sdf,0.001341643305089287
92118_sf,0.0,6,mc,chf,0.5650951842582063
92118_sf,0.0,6,mc,hd,0.9931763175795967
92118_sf,0.0,6,mc,sdf,211.0024905394103
92118_sf,0.0,6,ndc,chf,0.07573224379616786
92118_sf,0.0,6,ndc,hd,0.1414836971301856
92118_sf,0.0,6,ndc,sdf,2.7484380921735805
92118_sf,0.0,6,rfts,chf,0.04827726538174233
92118_sf,0.0,6,rfts,hd,0.12124686787733234
92118_sf,0.0,6,rfts,sdf,0.07386266914088968
92118_sf,0.0,6,rfta,chf,0.04797536619912432
92118_sf,0.0,6,rfta,hd,0.08640507136747072
92118_sf,0.0,6,rfta,sdf,0.040925543612382376
92118_sf,0.0,10,mc,chf,0.16567254696155853
92118_sf,0.0,10,mc,hd,0.3520946620098901
92118_sf,0.0,10,mc,sdf,10.127594243268172
92118_sf,0.0,10,ndc,chf,0.07673797033531823
92118_sf,0.0,10,ndc,hd,0.19792517131283832
92118_sf,0.0,10,ndc,sdf,1.4626609073641146
92118_sf,0.0,10,rfts,chf,0.04041093812874283
92118_sf,0.0,10,rfts,hd,0.07748784363236866
92118_sf,0.0,10,rfts,sdf,0.05942358727340434
92118_sf,0.0,10,rfta,chf,0.04375246907662432
92118_sf,0.0,10,rfta,hd,0.08280672240571903
92118_sf,0.0,10,rfta,sdf,0.015552127622530127
92118_sf,0.0,20,mc,chf,0.04233055638978012
92118_sf,0.0,20,mc,hd,0.08628130367006823
92118_sf,0.0,20,mc,sdf,1.1093956964546212
92118_sf,0.0,20,ndc,chf,0.03575771656855721
92118_sf,0.0,20,ndc,hd,0.0739993433418834
92118_sf,0.0,20,ndc,sdf,0.17372497774771187
92118_sf,0.0,20,rfts,chf,0.03582695793535508
92118_sf,0.0,20,rfts,hd,0.07614076288612948
92118_sf,0.0,20,rfts,sdf,0.0673129234920219
92118_sf,0.0,20,rfta,chf,0.03932500051438232
92118_sf,0.0,20,rfta,hd,0.0780927754034754
92118_sf,0.0,20,rfta,sdf,0.006134663944738945
92118_sf,0.0,30,mc,chf,0.025678430539421548
92118_sf,0.0,30,mc,hd,0.06356669925237539
92118_sf,0.0,30,mc,sdf,0.43253780493474303
92118_sf,0.0,30,ndc,chf,0.023729840628409368
92118_sf,0.0,30,ndc,hd,0.05159812340902904
92118_sf,0.0,30,ndc,sdf,0.03733958402675126
92118_sf,0.0,30,rfts,chf,0.03250960457027553
92118_sf,0.0,30,rfts,hd,0.06770997789748558
92118_sf,0.0,30,rfts,sdf,0.06674377897689084
92118_sf,0.0,30,rfta,chf,0.03429356836006083
92118_sf,0.0,30,rfta,hd,0.0772664382987755
92118_sf,0.0,30,rfta,sdf,0.004997865593688138
92118_sf,0.0,40,mc,chf,0.017248605089733225
92118_sf,0.0,40,mc,hd,0.04450913089872569
92118_sf,0.0,40,mc,sdf,0.18029290899029746
92118_sf,0.0,40,ndc,chf,0.011841145792780276
92118_sf,0.0,40,ndc,hd,0.03578698396897231
92118_sf,0.0,40,ndc,sdf,0.013806268260988873
92118_sf,0.0,40,rfts,chf,0.033191225923795836
92118_sf,0.0,40,rfts,hd,0.06702968957341907
92118_sf,0.0,40,rfts,sdf,0.07313733021962679
92118_sf,0.0,40,rfta,chf,0.030206986899960563
92118_sf,0.0,40,rfta,hd,0.07664005356958083
92118_sf,0.0,40,rfta,sdf,0.00387162687544681
92118_sf,0.0,50,mc,chf,0.01259175059739518
92118_sf,0.0,50,mc,hd,0.04406218867389057
92118_sf,0.0,50,mc,sdf,0.09016206943337361
92118_sf,0.0,50,ndc,chf,0.007562730029307969
92118_sf,0.0,50,ndc,hd,0.03145908803868245
92118_sf,0.0,50,ndc,sdf,0.008562945796813751
92118_sf,0.0,50,rfts,chf,0.02054890622106226
92118_sf,0.0,50,rfts,hd,0.04602103907278638
92118_sf,0.0,50,rfts,sdf,0.03826143652533732
92118_sf,0.0,50,rfta,chf,0.026615352427024022
92118_sf,0.0,50,rfta,hd,0.06981848524651338
92118_sf,0.0,50,rfta,sdf,0.0030805574502527485
92118_sf,0.0,60,mc,chf,0.009603766684459556
92118_sf,0.0,60,mc,hd,0.03457332143911414
92118_sf,0.0,60,mc,sdf,0.08215788480964172
92118_sf,0.0,60,ndc,chf,0.005411838235748468
92118_sf,0.0,60,ndc,hd,0.02005009231090178
92118_sf,0.0,60,ndc,sdf,0.01129121926051318
92118_sf,0.0,60,rfts,chf,0.015056643203448725
92118_sf,0.0,60,rfts,hd,0.04270199522310564
92118_sf,0.0,60,rfts,sdf,0.022144960317007516
92118_sf,0.0,60,rfta,chf,0.02182051089299282
92118_sf,0.0,60,rfta,hd,0.05789803109982672
92118_sf,0.0,60,rfta,sdf,0.0024117525826262702
92118_sf,0.0,80,mc,chf,0.006071037683817309
92118_sf,0.0,80,mc,hd,0.020457916708917622
92118_sf,0.0,80,mc,sdf,0.03673832875395973
92118_sf,0.0,80,ndc,chf,0.00348846670848922
92118_sf,0.0,80,ndc,hd,0.013997005804228116
92118_sf,0.0,80,ndc,sdf,0.004909751711268103
92118_sf,0.0,80,rfts,chf,0.009552753418808863
92118_sf,0.0,80,rfts,hd,0.03242520918865115
92118_sf,0.0,80,rfts,sdf,0.014157314791207536
92118_sf,0.0,80,rfta,chf,0.013048690340138551
92118_sf,0.0,80,rfta,hd,0.044093378997067056
92118_sf,0.0,80,rfta,sdf,0.0017450873033229579
931884_sf,-1.5,6,mc,chf,0.29345095090049705
931884_sf,-1.5,6,mc,hd,0.5643137064419633
931884_sf,-1.5,6,mc,sdf,42.281441317340665
931884_sf,-1.5,6,ndc,chf,0.509207623915677
931884_sf,-1.5,6,ndc,hd,0.8896337916468635
931884_sf,-1.5,6,ndc,sdf,181.69195590240716
931884_sf,-1.5,6,rfts,chf,0.1311971415626974
931884_sf,-1.5,6,rfts,hd,0.27306358923638513
931884_sf,-1.5,6,rfts,sdf,1.3023754684556366
931884_sf,-1.5,6,rfta,chf,0.0856637230463303
931884_sf,-1.5,6,rfta,hd,0.1913030711718702
931884_sf,-1.5,6,rfta,sdf,0.04141493607521511
931884_sf,-1.5,10,mc,chf,0.21200558267398056
931884_sf,-1.5,10,mc,hd,0.6012798418677271
931884_sf,-1.5,10,mc,sdf,23.148663098453316
931884_sf,-1.5,10,ndc,chf,0.05062108837169395
931884_sf,-1.5,10,ndc,hd,0.15320473161811143
931884_sf,-1.5,10,ndc,sdf,1.184599633145265
931884_sf,-1.5,10,rfts,chf,0.13683405142704716
931884_sf,-1.5,10,rfts,hd,0.3534035867913939
931884_sf,-1.5,10,rfts,sdf,2.6920646137279807
931884_sf,-1.5,10,rfta,chf,0.0374442116563035
931884_sf,-1.5,10,rfta,hd,0.10423278584002973
931884_sf,-1.5,10,rfta,sdf,0.011504692470843467
931884_sf,-1.5,20,mc,chf,0.04201060261306386
931884_sf,-1.5,20,mc,hd,0.12950317523301744
931884_sf,-1.5,20,mc,sdf,1.3226142414841497
931884_sf,-1.5,20,ndc,chf,0.025090823861026904
931884_sf,-1.5,20,ndc,hd,0.12266566150433594
931884_sf,-1.5,20,ndc,sdf,0.5035892512706803
931884_sf,-1.5,20,rfts,chf,0.1779298025600485
931884_sf,-1.5,20,rfts,hd,0.49053042367227223
931884_sf,-1.5,20,rfts,sdf,15.29091227678417
931884_sf,-1.5,20,rfta,chf,0.016110026147265054
931884_sf,-1.5,20,rfta,hd,0.05052488754897078
931884_sf,-1.5,20,rfta,sdf,0.003965173701950816
931884_sf,-1.5,30,mc,chf,0.02071716841874659
931884_sf,-1.5,30,mc,hd,0.09131111049361773
931884_sf,-1.5,30,mc,sdf,0.6088306084550095
931884_sf,-1.5,30,ndc,chf,0.010798840139992247
931884_sf,-1.5,30,ndc,hd,0.058274347344709564
931884_sf,-1.5,30,ndc,sdf,0.09650273741056524
931884_sf,-1.5,30,rfts,chf,0.21460338375132215
931884_sf,-1.5,30,rfts,hd,0.5873348279602889
931884_sf,-1.5,30,rfts,sdf,32.5497847387792
931884_sf,-1.5,30,rfta,chf,0.010011961489924262
931884_sf,-1.5,30,rfta,hd,0.04146663966731584
931884_sf,-1.5,30,rfta,sdf,0.002595651330098575
931884_sf,-1.5,40,mc,chf,0.012120378498664038
931884_sf,-1.5,40,mc,hd,0.05526005764108129
931884_sf,-1.5,40,mc,sdf,0.14032574539145617
931884_sf,-1.5,40,ndc,chf,0.005934412434833773
931884_sf,-1.5,40,ndc,hd,0.03148213886260657
931884_sf,-1.5,40,ndc,sdf,0.022687877880883108
931884_sf,-1.5,40,rfts,chf,0.23239615617280066
931884_sf,-1.5,40,rfts,hd,0.5608656001488346
931884_sf,-1.5,40,rfts,sdf,39.35125670522673
931884_sf,-1.5,40,rfta,chf,0.00717929668761539
931884_sf,-1.5,40,rfta,hd,0.03820901880024229
931884_sf,-1.5,40,rfta,sdf,0.00211853479039114
931884_sf,-1.5,60,mc,chf,0.0063311897297997
931884_sf,-1.5,60,mc,hd,0.03421427792232017
931884_sf,-1.5,60,mc,sdf,0.07525801978759218
931884_sf,-1.5,60,ndc,chf,0.0036169952767022917
931884_sf,-1.5,60,ndc,hd,0.030594995689070873
931884_sf,-1.5,60,ndc,sdf,0.01870286051912011
931884_sf,-1.5,60,rfts,chf,0.14680957080637064
931884_sf,-1.5,60,rfts,hd,0.4141605064993676
931884_sf,-1.5,60,rfts,sdf,7.369514028806781
931884_sf,-1.5,60,rfta,chf,0.004300717297579599
931884_sf,-1.5,60,rfta,hd,0.02367985094343664
931884_sf,-1.5,60,rfta,sdf,0.0013178305885147808
931884_sf,-1.5,100,mc,chf,0.0030676578471076467
931884_sf,-1.5,100,mc,hd,0.020311291475798927
931884_sf,-1.5,100,mc,sdf,0.023488208032234385
931884_sf,-1.5,100,ndc,chf,0.0020413535082116478
931884_sf,-1.5,100,ndc,hd,0.015214547750051191
931884_sf,-1.5,100,ndc,sdf,0.003434875711072032
931884_sf,-1.5,100,rfts,chf,0.31373335182313944
931884_sf,-1.5,100,rfts,hd,0.6557580742246758
931884_sf,-1.5,100,rfts,sdf,70.55426992944457
931884_sf,-1.5,100,rfta,chf,0.0028573426291553933
931884_sf,-1.5,100,rfta,hd,0.01725609671609377
931884_sf,-1.5,100,rfta,sdf,0.001429117450576528
932612_sf,1.0,6,mc,chf,0.12096952084123927
932612_sf,1.0,6,mc,hd,0.16082681203980062
932612_sf,1.0,6,mc,sdf,3.789447818865455
932612_sf,1.0,6,ndc,chf,0.06985102262642974
932612_sf,1.0,6,ndc,hd,0.13736275947994186
932612_sf,1.0,6,ndc,sdf,1.7970252121000942
932612_sf,1.0,6,rfts,chf,0.0209163559493827
932612_sf,1.0,6,rfts,hd,0.1128208622579259
932612_sf,1.0,6,rfts,sdf,0.004712923083108068
932612_sf,1.0,6,rfta,chf,0.021812462335620356
932612_sf,1.0,6,rfta,hd,0.11111372395643183
932612_sf,1.0,6,rfta,sdf,0.021592475107292532
932612_sf,1.0,10,mc,chf,0.051719254177528894
932612_sf,1.0,10,mc,hd,0.14246466531102597
932612_sf,1.0,10,mc,sdf,1.0020295678531943
932612_sf,1.0,10,ndc,chf,0.021921833134475044
932612_sf,1.0,10,ndc,hd,0.11173097205755952
932612_sf,1.0,10,ndc,sdf,0.16894507216874036
932612_sf,1.0,10,rfts,chf,0.011603473731951967
932612_sf,1.0,10,rfts,hd,0.07357605971197645
932612_sf,1.0,10,rfts,sdf,0.005491526513378046
932612_sf,1.0,10,rfta,chf,0.01472345594822938
932612_sf,1.0,10,rfta,hd,0.07296737099155931
932612_sf,1.0,10,rfta,sdf,0.0005986000232591311
932612_sf,1.0,20,mc,chf,0.016352894424428978
932612_sf,1.0,20,mc,hd,0.10157609479823236
932612_sf,1.0,20,mc,sdf,0.1254909621120781
932612_sf,1.0,20,ndc,chf,0.010575120231944667
932612_sf,1.0,20,ndc,hd,0.055896518537610504
932612_sf,1.0,20,ndc,sdf,0.027374732906067144
932612_sf,1.0,20,rfts,chf,0.010956304209566076
932612_sf,1.0,20,rfts,hd,0.07916673234004239
932612_sf,1.0,20,rfts,sdf,0.009221038870180751
932612_sf,1.0,20,rfta,chf,0.010593698443249405
932612_sf,1.0,20,rfta,hd,0.09794799461719417
932612_sf,1.0,20,rfta,sdf,0.0005486342355137183
932612_sf,1.0,30,mc,chf,0.009210023392568618
932612_sf,1.0,30,mc,hd,0.05149186252344594
932612_sf,1.0,30,mc,sdf,0.02777479037939386
932612_sf,1.0,30,ndc,chf,0.005273184675925245
932612_sf,1.0,30,ndc,hd,0.0279771470239932
932612_sf,1.0,30,ndc,sdf,0.00667462500565601
932612_sf,1.0,30,rfts,chf,0.010226877281048383
932612_sf,1.0,30,rfts,hd,0.06268330102590823
932612_sf,1.0,30,rfts,sdf,0.007734632476941262
932612_sf,1.0,30,rfta,chf,0.007004684575359358
932612_sf,1.0,30,rfta,hd,0.05925905539895063
932612_sf,1.0,30,rfta,sdf,0.00022955897761206382
932612_sf,1.0,40,mc,chf,0.006409367541397674
932612_sf,1.0,40,mc,hd,0.041426519350885684
932612_sf,1.0,40,mc,sdf,0.00974063107555283
932612_sf,1.0,40,ndc,chf,0.0032343838576078168
932612_sf,1.0,40,ndc,hd,0.024547726405133304
932612_sf,1.0,40,ndc,sdf,0.004474483047026263
932612_sf,1.0,40,rfts,chf,0.00891353461012474
932612_sf,1.0,40,rfts,hd,0.048877832524448044
932612_sf,1.0,40,rfts,sdf,0.007046492191535994
932612_sf,1.0,40,rfta,chf,0.006102896894359594
932612_sf,1.0,40,rfta,hd,0.052088809159624744
932612_sf,1.0,40,rfta,sdf,0.00021111042934760806
932612_sf,1.0,50,mc,chf,0.0037390998595919606
932612_sf,1.0,50,mc,hd,0.018466478094230798
932612_sf,1.0,50,mc,sdf,0.0046352341659972665
932612_sf,1.0,50,ndc,chf,0.0029231081878566285
932612_sf,1.0,50,ndc,hd,0.020447521938719224
932612_sf,1.0,50,ndc,sdf,0.003743032933654053
932612_sf,1.0,50,rfts,chf,0.007087014908839792
932612_sf,1.0,50,rfts,hd,0.05548391233043612
932612_sf,1.0,50,rfts,sdf,0.0042995255425814834
932612_sf,1.0,50,rfta,chf,0.0035650486516924885
932612_sf,1.0,50,rfta,hd,0.03309864813877566
932612_sf,1.0,50,rfta,sdf,3.5873708096718305e-05
932612_sf,1.0,60,mc,chf,0.0032635268908568337
932612_sf,1.0,60,mc,hd,0.017026110513820414
932612_sf,1.0,60,mc,sdf,0.001828183899351312
932612_sf,1.0,60,ndc,chf,0.002326402660449408
932612_sf,1.0,60,ndc,hd,0.013670935317630015
932612_sf,1.0,60,ndc,sdf,0.001965434231123028
932612_sf,1.0,60,rfts,chf,0.005134879516951769
932612_sf,1.0,60,rfts,hd,0.024335581719765693
932612_sf,1.0,60,rfts,sdf,0.0024700603371232287
932612_sf,1.0,60,rfta,chf,0.0024466083767141675
932612_sf,1.0,60,rfta,hd,0.015895105432000428
932612_sf,1.0,60,rfta,sdf,2.9825165790534367e-05
932612_sf,1.0,80,mc,chf,0.002375850110879383
932612_sf,1.0,80,mc,hd,0.016371793603829992
932612_sf,1.0,80,mc,sdf,0.0007960779588768903
932612_sf,1.0,80,ndc,chf,0.0019634400767932973
932612_sf,1.0,80,ndc,hd,0.007311889086746128
932612_sf,1.0,80,ndc,sdf,0.0009909522060232252
932612_sf,1.0,80,rfts,chf,0.004047300931188381
932612_sf,1.0,80,rfts,hd,0.035415943474387854
932612_sf,1.0,80,rfts,sdf,0.0016485385475386019
932612_sf,1.0,80,rfta,chf,0.002062774903400214
932612_sf,1.0,80,rfta,hd,0.011782773348289262
932612_sf,1.0,80,rfta,sdf,1.771692878513833e-05
93989_sf,0.0,6,mc,chf,0.1952650303764388
93989_sf,0.0,6,mc,hd,0.4511933925681385
93989_sf,0.0,6,mc,sdf,18.894613540526272
93989_sf,0.0,6,ndc,chf,0.09461421221659265
93989_sf,0.0,6,ndc,hd,0.21755237308832417
93989_sf,0.0,6,ndc,sdf,2.3943590670790385
93989_sf,0.0,6,rfts,chf,0.044990964859192004
93989_sf,0.0,6,rfts,hd,0.13203002867184466
93989_sf,0.0,6,rfts,sdf,0.06203910627871665
93989_sf,0.0,6,rfta,chf,0.048560359642378106
93989_sf,0.0,6,rfta,hd,0.1554997227689626
93989_sf,0.0,6,rfta,sdf,0.033514902682887676
93989_sf,0.0,10,mc,chf,0.07925586030535908
93989_sf,0.0,10,mc,hd,0.18347251844318338
93989_sf,0.0,10,mc,sdf,4.344357332392588
93989_sf,0.0,10,ndc,chf,0.04597752963790867
93989_sf,0.0,10,ndc,hd,0.10580438781599828
93989_sf,0.0,10,ndc,sdf,0.4415714002947729
93989_sf,0.0,10,rfts,chf,0.0323400732518335
93989_sf,0.0,10,rfts,hd,0.11211385668126009
93989_sf,0.0,10,rfts,sdf,0.03666001819627354
93989_sf,0.0,10,rfta,chf,0.02983625884138326
93989_sf,0.0,10,rfta,hd,0.11069941360060144
93989_sf,0.0,10,rfta,sdf,0.01885960854354489
93989_sf,0.0,20,mc,chf,0.02984181588472124
93989_sf,0.0,20,mc,hd,0.0930224038956761
93989_sf,0.0,20,mc,sdf,0.6465966620443778
93989_sf,0.0,20,ndc,chf,0.017535219616631008
93989_sf,0.0,20,ndc,hd,0.10020655714285263
93989_sf,0.0,20,ndc,sdf,0.08990441266555071
93989_sf,0.0,20,rfts,chf,0.01804341830422084
93989_sf,0.0,20,rfts,hd,0.07161639182876074
93989_sf,0.0,20,rfts,sdf,0.03412555967025267
93989_sf,0.0,20,rfta,chf,0.01975526127093505
93989_sf,0.0,20,rfta,hd,0.10510568713771538
93989_sf,0.0,20,rfta,sdf,0.007666987956346965
93989_sf,0.0,30,mc,chf,0.016909174546851306
93989_sf,0.0,30,mc,hd,0.06627359301815249
93989_sf,0.0,30,mc,sdf,0.27002726008094435
93989_sf,0.0,30,ndc,chf,0.009688226429385471
93989_sf,0.0,30,ndc,hd,0.045917714825341835
93989_sf,0.0,30,ndc,sdf,0.04520269960046703
93989_sf,0.0,30,rfts,chf,0.015100687853269889
93989_sf,0.0,30,rfts,hd,0.08789126375974866
93989_sf,0.0,30,rfts,sdf,0.02889641072869882
93989_sf,0.0,30,rfta,chf,0.01431908393286526
93989_sf,0.0,30,rfta,hd,0.1051307833234435
93989_sf,0.0,30,rfta,sdf,0.005931294169445989
93989_sf,0.0,40,mc,chf,0.011208894729082809
93989_sf,0.0,40,mc,hd,0.06778361098888654
93989_sf,0.0,40,mc,sdf,0.1087576019303323
93989_sf,0.0,40,ndc,chf,0.006583924231983995
93989_sf,0.0,40,ndc,hd,0.048949941845774274
93989_sf,0.0,40,ndc,sdf,0.017073094559151892
93989_sf,0.0,40,rfts,chf,0.01500055136573986
93989_sf,0.0,40,rfts,hd,0.06422123407330954
93989_sf,0.0,40,rfts,sdf,0.03662572588022235
93989_sf,0.0,40,rfta,chf,0.007398825674456016
93989_sf,0.0,40,rfta,hd,0.04311301641451991
93989_sf,0.0,40,rfta,sdf,0.00420983916536272
93989_sf,0.0,50,mc,chf,0.007827844675711567
93989_sf,0.0,50,mc,hd,0.04110095834251096
93989_sf,0.0,50,mc,sdf,0.053460849588322104
93989_sf,0.0,50,ndc,chf,0.004827346455936665
93989_sf,0.0,50,ndc,hd,0.03993333945663054
93989_sf,0.0,50,ndc,sdf,0.007826784519052762
93989_sf,0.0,50,rfts,chf,0.010706148711180865
93989_sf,0.0,50,rfts,hd,0.05899434984203064
93989_sf,0.0,50,rfts,sdf,0.022237087879554106
93989_sf,0.0,50,rfta,chf,0.006160115193471863
93989_sf,0.0,50,rfta,hd,0.03934971071524311
93989_sf,0.0,50,rfta,sdf,0.002877283630276935
93989_sf,0.0,60,mc,chf,0.005932226016716176
93989_sf,0.0,60,mc,hd,0.02711510895284218
93989_sf,0.0,60,mc,sdf,0.03364704268553193
93989_sf,0.0,60,ndc,chf,0.0036340729090431224
93989_sf,0.0,60,ndc,hd,0.037947461435966376
93989_sf,0.0,60,ndc,sdf,0.005328612291289916
93989_sf,0.0,60,rfts,chf,0.0073493377018782145
93989_sf,0.0,60,rfts,hd,0.03231605258352507
93989_sf,0.0,60,rfts,sdf,0.012417035792230652
93989_sf,0.0,60,rfta,chf,0.005091700328279847
93989_sf,0.0,60,rfta,hd,0.040630013904932885
93989_sf,0.0,60,rfta,sdf,0.002589867646384851
93989_sf,0.0,80,mc,chf,0.004067878425289346
93989_sf,0.0,80,mc,hd,0.022602427302608696
93989_sf,0.0,80,mc,sdf,0.01760159831251109
93989_sf,0.0,80,ndc,chf,0.0025412203017918474
93989_sf,0.0,80,ndc,hd,0.013105334391577406
93989_sf,0.0,80,ndc,sdf,0.0017658336397411137
93989_sf,0.0,80,rfts,chf,0.04126432419349978
93989_sf,0.0,80,rfts,hd,0.1304470018228777
93989_sf,0.0,80,rfts,sdf,0.02023055406968029
93989_sf,0.0,80,rfta,chf,0.004003570095868924
93989_sf,0.0,80,rfta,hd,0.03332510589087337
93989_sf,0.0,80,rfta,sdf,0.0023911595182034505
93989_sf,0.0,100,mc,chf,0.0030526873126376875
93989_sf,0.0,100,mc,hd,0.018394781440229793
93989_sf,0.0,100,mc,sdf,0.00862348549837923
93989_sf,0.0,100,ndc,chf,0.0021827802404816472
93989_sf,0.0,100,ndc,hd,0.011206747880438576
93989_sf,0.0,100,ndc,sdf,0.0011081323054111935
93989_sf,0.0,100,rfts,chf,0.003097562718427234
93989_sf,0.0,100,rfts,hd,0.021600284610953882
93989_sf,0.0,100,rfts,sdf,0.0010135840991468937
93989_sf,0.0,100,rfta,chf,0.0033564326269476764
93989_sf,0.0,100,rfta,hd,0.033725423948457414
93989_sf,0.0,100,rfta,sdf,0.002204276925581473
940384_sf,5.0,10,mc,chf,0.2511733237843189
940384_sf,5.0,10,mc,hd,0.4379146588255965
940384_sf,5.0,10,mc,sdf,38.85011037635181
940384_sf,5.0,10,ndc,chf,0.11784426457854486
940384_sf,5.0,10,ndc,hd,0.23618943904471415
940384_sf,5.0,10,ndc,sdf,4.499246538558954
940384_sf,5.0,10,rfts,chf,0.0705893285112413
940384_sf,5.0,10,rfts,hd,0.15090096829624705
940384_sf,5.0,10,rfts,sdf,0.07470533249780757
940384_sf,5.0,10,rfta,chf,0.0565141015431633
940384_sf,5.0,10,rfta,hd,0.10775331825407723
940384_sf,5.0,10,rfta,sdf,0.005637530319949358
940384_sf,5.0,20,mc,chf,0.08588576061319575
940384_sf,5.0,20,mc,hd,0.21911762672581597
940384_sf,5.0,20,mc,sdf,3.021083151382724
940384_sf,5.0,20,ndc,chf,0.06605697392296389
940384_sf,5.0,20,ndc,hd,0.1812717412221387
940384_sf,5.0,20,ndc,sdf,0.4309141319812722
940384_sf,5.0,20,rfts,chf,0.16933128961390903
940384_sf,5.0,20,rfts,hd,0.3695233498764199
940384_sf,5.0,20,rfts,sdf,23.703510544262556
940384_sf,5.0,20,rfta,chf,0.043791267207921335
940384_sf,5.0,20,rfta,hd,0.09140255508943408
940384_sf,5.0,20,rfta,sdf,0.001969598849691468
940384_sf,5.0,30,mc,chf,0.04426152807471762
940384_sf,5.0,30,mc,hd,0.11588701010409742
940384_sf,5.0,30,mc,sdf,0.31303136376418805
940384_sf,5.0,30,ndc,chf,0.028320905776495178
940384_sf,5.0,30,ndc,hd,0.09909216510155525
940384_sf,5.0,30,ndc,sdf,0.04854742977485477
940384_sf,5.0,30,rfts,chf,0.15358942986604418
940384_sf,5.0,30,rfts,hd,0.2920672281379036
940384_sf,5.0,30,rfts,sdf,18.238381803360205
940384_sf,5.0,30,rfta,chf,0.02808492468920068
940384_sf,5.0,30,rfta,hd,0.06020381230933032
940384_sf,5.0,30,rfta,sdf,0.0008651022139691768
940384_sf,5.0,40,mc,chf,0.025296557768795032
940384_sf,5.0,40,mc,hd,0.09065672645012536
940384_sf,5.0,40,mc,sdf,0.09386477564229731
940384_sf,5.0,40,ndc,chf,0.02101252876166805
940384_sf,5.0,40,ndc,hd,0.05388063760164468
940384_sf,5.0,40,ndc,sdf,0.015325471555679367
940384_sf,5.0,40,rfts,chf,0.15645695631060696
940384_sf,5.0,40,rfts,hd,0.3271235174417799
940384_sf,5.0,40,rfts,sdf,23.177355428935773
940384_sf,5.0,40,rfta,chf,0.020902958273848502
940384_sf,5.0,40,rfta,hd,0.0565237381063132
940384_sf,5.0,40,rfta,sdf,0.000535053424332541
940384_sf,5.0,50,mc,chf,0.017310057182400782
940384_sf,5.0,50,mc,hd,0.054457114447317795
940384_sf,5.0,50,mc,sdf,0.04261117295877783
940384_sf,5.0,50,ndc,chf,0.01501385918049668
940384_sf,5.0,50,ndc,hd,0.04016025580989054
940384_sf,5.0,50,ndc,sdf,0.013411264680686154
940384_sf,5.0,50,rfts,chf,0.06805691542683731
940384_sf,5.0,50,rfts,hd,0.2560460698146484
940384_sf,5.0,50,rfts,sdf,2.1001985427192684
940384_sf,5.0,50,rfta,chf,0.0181217374479068
940384_sf,5.0,50,rfta,hd,0.051335917900402865
940384_sf,5.0,50,rfta,sdf,0.0004208693838994264
940384_sf,5.0,60,mc,chf,0.011866716694214595
940384_sf,5.0,60,mc,hd,0.04096456998984961
940384_sf,5.0,60,mc,sdf,0.01712714417039704
940384_sf,5.0,60,ndc,chf,0.011483332630062154
940384_sf,5.0,60,ndc,hd,0.03481867551171865
940384_sf,5.0,60,ndc,sdf,0.007374355492920604
940384_sf,5.0,60,rfts,chf,0.052144778757605106
940384_sf,5.0,60,rfts,hd,0.11727193281030897
940384_sf,5.0,60,rfts,sdf,0.183044939126227
940384_sf,5.0,60,rfta,chf,0.016160033790563605
940384_sf,5.0,60,rfta,hd,0.05113715034188628
940384_sf,5.0,60,rfta,sdf,0.0003473382756597767
940384_sf,5.0,80,mc,chf,0.007233184456032961
940384_sf,5.0,80,mc,hd,0.026597424607943936
940384_sf,5.0,80,mc,sdf,0.005066157114624327
940384_sf,5.0,80,ndc,chf,0.006542678995196432
940384_sf,5.0,80,ndc,hd,0.01876061472165382
940384_sf,5.0,80,ndc,sdf,0.003998984894543605
940384_sf,5.0,80,rfts,chf,0.07445601305574805
940384_sf,5.0,80,rfts,hd,0.22778229333881006
940384_sf,5.0,80,rfts,sdf,2.5297302830202244
940384_sf,5.0,80,rfta,chf,0.011765296796449845
940384_sf,5.0,80,rfta,hd,0.046025281219996286
940384_sf,5.0,80,rfta,sdf,0.00022514104334996578
98535_sf,29.0,6,mc,chf,0.48026725786185676
98535_sf,29.0,6,mc,hd,0.8931977000776059
98535_sf,29.0,6,mc,sdf,170.94245735473658
